customerid,recency,frequency,monetary,R_score,F_score,M_score,RFM_score,segment,cluster_id,country,first_purchase_date,last_purchase_date,PCA1,PCA2,business_segment,action_category,segment_description
12709,15,15,9706.52,4,4,5,445,Champions,3,Germany,2010-12-08 09:49:00,2011-11-24 15:38:00,2.924507384893453,0.819113675641009,High-Value Engaged,Protect & Grow,"Customers with very recent purchasing activity, high purchase frequency, and the highest monetary contribution."
13458,7,14,9646.57,5,4,5,545,Champions,3,United Kingdom,2010-12-15 12:05:00,2011-12-02 15:29:00,3.12795255018912,0.3527593788825295,High-Value Engaged,Protect & Grow,"Customers with very recent purchasing activity, high purchase frequency, and the highest monetary contribution."
14733,16,12,9585.91,4,4,5,445,Champions,3,United Kingdom,2010-12-07 11:30:00,2011-11-23 15:39:00,2.70753615252935,0.7735662791513863,High-Value Engaged,Protect & Grow,"Customers with very recent purchasing activity, high purchase frequency, and the highest monetary contribution."
16523,2,21,9418.47,5,4,5,545,Champions,3,United Kingdom,2011-01-28 12:06:00,2011-12-08 09:06:00,3.837836861452238,-0.1312357896686219,High-Value Engaged,Protect & Grow,"Customers with very recent purchasing activity, high purchase frequency, and the highest monetary contribution."
12567,23,10,9401.28,4,4,5,445,Champions,3,France,2010-12-05 11:57:00,2011-11-17 11:02:00,2.4154264331209805,0.9211890846636396,High-Value Engaged,Protect & Grow,"Customers with very recent purchasing activity, high purchase frequency, and the highest monetary contribution."
14367,8,16,9227.82,5,4,5,545,Champions,3,United Kingdom,2011-03-08 14:12:00,2011-12-01 13:19:00,3.175174312889899,0.4591421272871893,High-Value Engaged,Protect & Grow,"Customers with very recent purchasing activity, high purchase frequency, and the highest monetary contribution."
14667,11,25,9175.04,5,4,5,545,Champions,3,United Kingdom,2010-12-06 13:13:00,2011-11-29 11:30:00,3.4470210464312188,0.8019514549986227,High-Value Engaged,Protect & Grow,"Customers with very recent purchasing activity, high purchase frequency, and the highest monetary contribution."
18092,2,11,9068.26,5,4,5,545,Champions,3,United Kingdom,2010-12-09 10:00:00,2011-12-07 13:14:00,3.271403366457535,-0.3768937363671522,High-Value Engaged,Protect & Grow,"Customers with very recent purchasing activity, high purchase frequency, and the highest monetary contribution."
12451,11,5,9035.52,5,3,5,535,Loyal Customers,3,Switzerland,2011-01-19 09:05:00,2011-11-29 08:40:00,2.1129250772172585,0.235468367581677,High-Value Engaged,Protect & Grow,"Customers with very recent purchasing activity, high purchase frequency, and the highest monetary contribution."
13969,7,18,9024.17,5,4,5,545,Champions,3,United Kingdom,2010-12-09 19:32:00,2011-12-02 15:11:00,3.310230692151672,0.4188944342798765,High-Value Engaged,Protect & Grow,"Customers with very recent purchasing activity, high purchase frequency, and the highest monetary contribution."
13488,17,13,8968.31,4,4,5,445,Champions,3,United Kingdom,2010-12-07 13:01:00,2011-11-22 14:41:00,2.7211852025200054,0.8138964930863946,High-Value Engaged,Protect & Grow,"Customers with very recent purchasing activity, high purchase frequency, and the highest monetary contribution."
13090,9,14,8910.82,5,4,5,545,Champions,3,United Kingdom,2010-12-02 07:48:00,2011-12-01 12:39:00,3.005098544007089,0.4653266370582449,High-Value Engaged,Protect & Grow,"Customers with very recent purchasing activity, high purchase frequency, and the highest monetary contribution."
16033,6,20,8778.82,5,4,5,545,Champions,3,United Kingdom,2010-12-05 10:36:00,2011-12-04 12:44:00,3.438732623340433,0.3624899992551431,High-Value Engaged,Protect & Grow,"Customers with very recent purchasing activity, high purchase frequency, and the highest monetary contribution."
17017,3,20,8694.26,5,4,5,545,Champions,3,United Kingdom,2010-12-02 10:17:00,2011-12-07 09:32:00,3.647915927122954,0.0042047498259752,High-Value Engaged,Protect & Grow,"Customers with very recent purchasing activity, high purchase frequency, and the highest monetary contribution."
17306,11,19,8631.31,5,4,5,545,Champions,3,United Kingdom,2010-12-21 13:34:00,2011-11-29 12:14:00,3.1806547414543656,0.6793450313148964,High-Value Engaged,Protect & Grow,"Customers with very recent purchasing activity, high purchase frequency, and the highest monetary contribution."
16656,22,15,8625.8,4,4,5,445,Champions,3,United Kingdom,2010-12-10 11:23:00,2011-11-17 14:43:00,2.7299149552381943,1.006186476520159,High-Value Engaged,Protect & Grow,"Customers with very recent purchasing activity, high purchase frequency, and the highest monetary contribution."
17243,1,26,8540.05,5,4,5,545,Champions,3,United Kingdom,2010-12-05 10:03:00,2011-12-08 13:26:00,4.131616791255369,-0.3455904987838447,High-Value Engaged,Protect & Grow,"Customers with very recent purchasing activity, high purchase frequency, and the highest monetary contribution."
14527,3,55,8507.13,5,4,5,545,Champions,3,United Kingdom,2010-12-05 13:17:00,2011-12-07 12:19:00,4.525114346789197,0.3714677333264342,High-Value Engaged,Protect & Grow,"Customers with very recent purchasing activity, high purchase frequency, and the highest monetary contribution."
12683,4,15,8476.57,5,4,5,545,Champions,3,France,2010-12-09 10:37:00,2011-12-05 16:31:00,3.3045915029520456,0.0324093294610948,High-Value Engaged,Protect & Grow,"Customers with very recent purchasing activity, high purchase frequency, and the highest monetary contribution."
18139,18,6,8438.34,4,3,5,435,Loyal Customers,3,United Kingdom,2011-11-21 14:06:00,2011-11-22 10:44:00,2.0444515418452736,0.5608474220350284,High-Value Engaged,Protect & Grow,"Customers with very recent purchasing activity, high purchase frequency, and the highest monetary contribution."
15358,5,22,8347.2,5,4,5,545,Champions,3,United Kingdom,2010-12-09 10:04:00,2011-12-05 09:04:00,3.556032522093429,0.2812073291490053,High-Value Engaged,Protect & Grow,"Customers with very recent purchasing activity, high purchase frequency, and the highest monetary contribution."
16558,1,20,8338.49,5,4,5,545,Champions,3,United Kingdom,2010-12-08 12:01:00,2011-12-09 10:20:00,3.892888449678365,-0.4504211186055125,High-Value Engaged,Protect & Grow,"Customers with very recent purchasing activity, high purchase frequency, and the highest monetary contribution."
14056,1,23,8152.71,5,4,5,545,Champions,3,United Kingdom,2011-02-28 15:19:00,2011-12-08 13:36:00,4.003033529734689,-0.4075478907855018,High-Value Engaged,Protect & Grow,"Customers with very recent purchasing activity, high purchase frequency, and the highest monetary contribution."
14936,34,8,8137.02,3,4,5,345,Loyal Customers,3,Channel Islands,2011-03-09 11:53:00,2011-11-06 10:30:00,2.021251136138932,1.0310158998865682,High-Value Engaged,Protect & Grow,"Customers with very recent purchasing activity, high purchase frequency, and the highest monetary contribution."
16672,2,20,8134.94,5,4,5,545,Champions,3,United Kingdom,2011-03-18 10:15:00,2011-12-07 16:29:00,3.726284834788314,-0.2023820066918487,High-Value Engaged,Protect & Grow,"Customers with very recent purchasing activity, high purchase frequency, and the highest monetary contribution."
13854,9,25,8109.52,5,4,5,545,Champions,3,United Kingdom,2010-12-09 10:48:00,2011-12-01 09:06:00,3.4581407161215565,0.6414161723498081,High-Value Engaged,Protect & Grow,"Customers with very recent purchasing activity, high purchase frequency, and the highest monetary contribution."
14952,60,11,8099.49,3,4,5,345,Loyal Customers,3,United Kingdom,2010-12-10 12:48:00,2011-10-11 10:33:00,2.067161947169318,1.4915442387823346,High-Value Engaged,Protect & Grow,"Customers with very recent purchasing activity, high purchase frequency, and the highest monetary contribution."
18109,2,26,8004.92,5,4,5,545,Champions,3,United Kingdom,2010-12-05 10:58:00,2011-12-08 11:36:00,3.9460507929123287,-0.1121166102191134,High-Value Engaged,Protect & Grow,"Customers with very recent purchasing activity, high purchase frequency, and the highest monetary contribution."
14796,1,17,7975.49,5,4,5,545,Champions,3,United Kingdom,2010-12-08 10:40:00,2011-12-08 15:31:00,3.732301890866345,-0.5255952008792607,High-Value Engaged,Protect & Grow,"Customers with very recent purchasing activity, high purchase frequency, and the highest monetary contribution."
12428,26,9,7956.46,4,4,5,445,Champions,3,Finland,2011-03-01 09:33:00,2011-11-14 08:22:00,2.2050818568441533,0.8986332464969884,High-Value Engaged,Protect & Grow,"Customers with very recent purchasing activity, high purchase frequency, and the highest monetary contribution."
15290,5,18,7943.22,5,4,5,545,Champions,3,United Kingdom,2010-12-15 16:03:00,2011-12-05 11:39:00,3.3596353547475672,0.1900599102482354,High-Value Engaged,Protect & Grow,"Customers with very recent purchasing activity, high purchase frequency, and the highest monetary contribution."
14849,22,25,7930.54,4,4,5,445,Champions,3,United Kingdom,2010-12-01 12:22:00,2011-11-18 10:58:00,3.1293904231538594,1.1613000235681497,High-Value Engaged,Protect & Grow,"Customers with very recent purchasing activity, high purchase frequency, and the highest monetary contribution."
12757,16,13,7834.65,4,4,5,445,Champions,3,Portugal,2011-05-12 19:01:00,2011-11-24 12:30:00,2.678949372113555,0.7284486473225116,High-Value Engaged,Protect & Grow,"Customers with very recent purchasing activity, high purchase frequency, and the highest monetary contribution."
13093,276,8,7832.47,1,4,5,145,At Risk,2,United Kingdom,2010-12-01 15:00:00,2011-03-09 12:14:00,1.212938617077734,2.3285284689955965,Established Valuable,Nurture,Customers with established repeat purchasing behavior and materially higher monetary contribution than the lower-value groups.
12435,80,2,7829.89,2,1,5,215,Hibernating,2,Denmark,2011-03-17 07:40:00,2011-09-21 09:06:00,0.688383723086142,1.1287000856867124,Established Valuable,Nurture,Customers with established repeat purchasing behavior and materially higher monetary contribution than the lower-value groups.
13629,23,11,7792.36,4,4,5,445,Champions,3,United Kingdom,2011-01-05 12:09:00,2011-11-16 13:21:00,2.4051700561306237,0.8861187468910708,High-Value Engaged,Protect & Grow,"Customers with very recent purchasing activity, high purchase frequency, and the highest monetary contribution."
17811,4,39,7761.82,5,4,5,545,Champions,3,United Kingdom,2011-01-10 10:58:00,2011-12-05 13:46:00,4.091944443602117,0.3508301833465352,High-Value Engaged,Protect & Grow,"Customers with very recent purchasing activity, high purchase frequency, and the highest monetary contribution."
15044,19,17,7634.73,4,4,5,445,Champions,3,United Kingdom,2010-12-12 14:27:00,2011-11-20 13:20:00,2.83201739091114,0.9181949983974946,High-Value Engaged,Protect & Grow,"Customers with very recent purchasing activity, high purchase frequency, and the highest monetary contribution."
15194,3,15,7616.53,5,4,5,545,Champions,3,United Kingdom,2010-12-06 15:00:00,2011-12-06 15:10:00,3.3391106762556024,-0.1480089229504092,High-Value Engaged,Protect & Grow,"Customers with very recent purchasing activity, high purchase frequency, and the highest monetary contribution."
18172,15,20,7561.68,4,4,5,445,Champions,3,United Kingdom,2011-02-23 10:44:00,2011-11-25 11:12:00,3.0521846918690247,0.8322009055808632,High-Value Engaged,Protect & Grow,"Customers with very recent purchasing activity, high purchase frequency, and the highest monetary contribution."
13263,1,35,7436.93,5,4,5,545,Champions,3,United Kingdom,2011-01-18 16:31:00,2011-12-08 13:59:00,4.326357443757966,-0.2859127334082792,High-Value Engaged,Protect & Grow,"Customers with very recent purchasing activity, high purchase frequency, and the highest monetary contribution."
12980,158,9,7374.9,2,4,5,245,At Risk,2,United Kingdom,2010-12-16 11:36:00,2011-07-05 09:34:00,1.491789097559877,1.9950041002732704,Established Valuable,Nurture,Customers with established repeat purchasing behavior and materially higher monetary contribution than the lower-value groups.
15465,20,18,7354.62,4,4,5,445,Champions,3,United Kingdom,2010-12-05 10:12:00,2011-11-20 10:11:00,2.8445819205222374,0.9561948798206422,High-Value Engaged,Protect & Grow,"Customers with very recent purchasing activity, high purchase frequency, and the highest monetary contribution."
17396,39,8,7330.8,3,4,5,345,Loyal Customers,3,United Kingdom,2010-12-03 09:45:00,2011-10-31 14:12:00,1.920775726643293,1.0776703168455497,High-Value Engaged,Protect & Grow,"Customers with very recent purchasing activity, high purchase frequency, and the highest monetary contribution."
12474,17,18,7324.09,4,4,5,445,Champions,3,Germany,2011-01-14 10:06:00,2011-11-22 14:39:00,2.901495061996633,0.8569584309729491,High-Value Engaged,Protect & Grow,"Customers with very recent purchasing activity, high purchase frequency, and the highest monetary contribution."
12583,3,15,7281.38,5,4,5,545,Champions,3,France,2010-12-01 08:45:00,2011-12-07 08:07:00,3.31777631321459,-0.1643960909174491,High-Value Engaged,Protect & Grow,"Customers with very recent purchasing activity, high purchase frequency, and the highest monetary contribution."
13018,16,28,7277.7,4,4,5,445,Champions,3,United Kingdom,2011-02-17 11:05:00,2011-11-23 13:28:00,3.302943723491403,0.9801609095319316,High-Value Engaged,Protect & Grow,"Customers with very recent purchasing activity, high purchase frequency, and the highest monetary contribution."
18229,12,20,7276.9,5,4,5,545,Champions,3,United Kingdom,2010-12-01 16:25:00,2011-11-28 09:48:00,3.1133028757367653,0.6865915096874132,High-Value Engaged,Protect & Grow,"Customers with very recent purchasing activity, high purchase frequency, and the highest monetary contribution."
16729,38,21,7205.33,3,4,5,345,Loyal Customers,3,United Kingdom,2011-04-12 14:22:00,2011-11-01 14:29:00,2.7310434537923585,1.3972368251282574,High-Value Engaged,Protect & Grow,"Customers with very recent purchasing activity, high purchase frequency, and the highest monetary contribution."
16745,87,17,7180.7,2,4,5,245,At Risk,3,United Kingdom,2011-02-01 11:31:00,2011-09-14 11:58:00,2.236980530891822,1.8351106851935837,High-Value Engaged,Protect & Grow,"Customers with very recent purchasing activity, high purchase frequency, and the highest monetary contribution."
16873,5,6,7123.62,5,3,5,535,Loyal Customers,3,United Kingdom,2010-12-10 15:45:00,2011-12-05 12:05:00,2.4044756520366497,-0.2315546548432333,High-Value Engaged,Protect & Grow,"Customers with very recent purchasing activity, high purchase frequency, and the highest monetary contribution."
