customerid,recency,frequency,monetary,R_score,F_score,M_score,RFM_score,segment,cluster_id,country,first_purchase_date,last_purchase_date,PCA1,PCA2
16353,4,23,6675.71,5,4,5,545,Champions,3,United Kingdom,2010-12-05 12:09:00,2011-12-06 12:23:00,3.5582534083913897,0.1005363022540496
12626,23,9,6620.48,4,4,5,445,Champions,3,Germany,2011-01-17 11:01:00,2011-11-16 16:06:00,2.1629292436920435,0.7570289008270816
16182,72,4,6617.65,3,3,5,335,Loyal Customers,2,United Kingdom,2011-02-18 10:11:00,2011-09-28 13:23:00,1.1105880112767246,1.1969245583876265
15144,8,17,6580.44,5,4,5,545,Champions,3,United Kingdom,2011-01-31 13:17:00,2011-12-01 15:12:00,3.066593341857243,0.357877022760573
12472,32,7,6572.11,4,4,5,445,Champions,3,Germany,2010-12-05 14:19:00,2011-11-07 14:01:00,1.835890243168846,0.8708810510877162
17338,17,8,6493.54,4,4,5,445,Champions,3,United Kingdom,2010-12-13 12:57:00,2011-11-22 14:23:00,2.1683083348073255,0.5273044976293939
18223,5,14,6484.54,5,4,5,545,Champions,3,United Kingdom,2010-12-16 16:42:00,2011-12-05 09:11:00,3.0495446623521216,0.025750574783879935
15694,1,14,6479.4,5,4,5,545,Champions,3,United Kingdom,2010-12-02 07:49:00,2011-12-09 09:44:00,3.468836429896351,-0.6709879419421325
13225,3,7,6463.84,5,4,5,545,Champions,3,United Kingdom,2010-12-13 09:49:00,2011-12-06 13:29:00,2.634112306402716,-0.4729078354957478
13102,1,24,6424.09,5,4,5,545,Champions,3,United Kingdom,2010-12-09 13:38:00,2011-12-08 12:52:00,3.9269983170094944,-0.478708862318208
12431,36,15,6419.95,3,4,5,345,Loyal Customers,3,Australia,2010-12-01 10:03:00,2011-11-04 11:55:00,2.4082823338615214,1.2000223389445923
16814,14,21,6416.7,4,4,5,445,Champions,3,United Kingdom,2010-12-05 11:45:00,2011-11-25 13:27:00,3.0410922842128323,0.7492925455703359
13871,23,13,6403.25,4,4,5,445,Champions,3,United Kingdom,2011-02-04 09:30:00,2011-11-17 10:49:00,2.45157338697106,0.8735873873762761
12359,58,4,6310.03,3,3,5,335,Loyal Customers,2,Cyprus,2011-01-12 12:43:00,2011-10-13 12:47:00,1.1693575284710267,1.0446122601540118
13668,3,21,6309.83,5,4,5,545,Champions,3,United Kingdom,2010-12-12 12:35:00,2011-12-07 12:11:00,3.538038074010671,-0.09473185333336731
13709,4,13,6307.65,5,4,5,545,Champions,3,United Kingdom,2011-01-28 14:57:00,2011-12-06 10:28:00,3.0436501759506105,-0.12629221827352308
15005,16,28,6295.37,4,4,5,445,Champions,3,United Kingdom,2010-12-08 14:36:00,2011-11-24 12:25:00,3.2342011256917966,0.9273589348740859
16126,29,4,6287.77,4,3,5,435,Loyal Customers,2,United Kingdom,2011-02-16 11:18:00,2011-11-10 16:03:00,1.4260427034910126,0.6145691441188259
17315,2,38,6281.23,5,4,5,545,Champions,3,United Kingdom,2010-12-17 12:24:00,2011-12-08 12:15:00,4.163828604939008,-0.05975822824469217
14057,24,17,6211.66,4,4,5,445,Champions,3,United Kingdom,2010-12-14 12:11:00,2011-11-16 10:32:00,2.6489827000827035,0.9845367852162124
12357,33,1,6207.67,4,1,5,415,Recent Customers,2,Switzerland,2011-11-06 16:07:00,2011-11-06 16:07:00,0.5430368270037118,0.33874658353708
14060,5,19,6140.42,5,4,5,545,Champions,3,United Kingdom,2010-12-02 12:11:00,2011-12-05 12:29:00,3.2840064019364394,0.11593856090474187
13418,12,18,6127.43,5,4,5,545,Champions,3,United Kingdom,2010-12-02 10:45:00,2011-11-28 10:23:00,2.9412321394731373,0.5856995210380125
15939,90,15,6115.01,2,4,5,245,At Risk,3,United Kingdom,2011-01-12 12:43:00,2011-09-11 11:30:00,2.041435854233376,1.7528068316127454
17509,58,8,6083.64,3,4,5,345,Loyal Customers,2,United Kingdom,2011-10-07 13:14:00,2011-10-13 10:26:00,1.6839011924500213,1.2561474026579074
14735,4,32,6065.69,5,4,5,545,Champions,3,United Kingdom,2010-12-16 16:05:00,2011-12-06 12:09:00,3.8009798663110907,0.18745593032650737
13097,33,10,6003.22,4,4,5,445,Champions,3,United Kingdom,2010-12-14 15:13:00,2011-11-07 10:43:00,2.0697201072716402,0.9786513363482322
12637,67,8,6002.9,3,4,5,345,Loyal Customers,2,France,2011-01-20 10:47:00,2011-10-03 13:46:00,1.6233349217346238,1.3412822944953229
14101,74,6,5976.79,2,3,5,235,At Risk,2,United Kingdom,2011-01-17 13:09:00,2011-09-27 12:28:00,1.3564354662526126,1.3056755380056912
15382,15,6,5955.71,4,3,5,435,Loyal Customers,3,United Kingdom,2011-02-17 12:01:00,2011-11-25 10:58:00,1.9449089372393964,0.32502177283966494
14944,30,12,5900.25,4,4,5,445,Champions,3,United Kingdom,2011-02-16 12:47:00,2011-11-10 09:10:00,2.247965133756326,0.9776939230513737
13209,30,8,5891.61,4,4,5,445,Champions,3,United Kingdom,2010-12-13 10:31:00,2011-11-09 13:54:00,1.9145306224144096,0.8364983091170022
13534,2,25,5870.08,5,4,5,545,Champions,3,United Kingdom,2010-12-16 15:23:00,2011-12-07 14:52:00,3.7648451754564713,-0.2395083237502442
14505,17,8,5859.43,4,4,5,445,Champions,3,United Kingdom,2010-12-12 16:14:00,2011-11-22 15:45:00,2.1195941407400913,0.4898865686748642
14415,1,13,5855.57,5,4,5,545,Champions,3,United Kingdom,2010-12-14 13:31:00,2011-12-08 14:38:00,3.358414336349848,-0.7342431561645928
13050,15,17,5836.86,4,4,5,445,Champions,3,United Kingdom,2010-12-08 09:30:00,2011-11-25 09:18:00,2.789959221409542,0.6789568141883866
12720,3,25,5781.73,5,4,5,545,Champions,3,Germany,2010-12-05 15:21:00,2011-12-07 08:03:00,3.6477617133141838,-0.06265865878574907
15218,11,11,5756.89,5,4,5,545,Champions,3,United Kingdom,2011-01-25 11:20:00,2011-11-29 11:48:00,2.5264235325035003,0.33646286576983314
17686,7,7,5739.46,5,4,5,545,Champions,3,United Kingdom,2011-02-10 10:18:00,2011-12-02 15:39:00,2.312983334782889,-0.07677860557148093
13316,37,4,5732.93,3,3,5,335,Loyal Customers,2,United Kingdom,2011-03-30 13:01:00,2011-11-02 13:40:00,1.2919475954319948,0.730784983223878
13178,26,11,5725.47,4,4,5,445,Champions,3,United Kingdom,2010-12-14 12:22:00,2011-11-13 16:14:00,2.2140553236282576,0.8485477796108302
16553,163,12,5719.82,2,4,5,245,At Risk,2,United Kingdom,2010-12-14 13:58:00,2011-06-29 15:42:00,1.5968790996098203,2.0224452636281316
13468,2,37,5704.97,5,4,5,545,Champions,3,United Kingdom,2010-12-01 15:08:00,2011-12-08 10:39:00,4.094704938608918,-0.10473519567949885
14110,4,12,5683.15,5,4,5,545,Champions,3,United Kingdom,2011-03-18 09:59:00,2011-12-06 12:26:00,2.9271667394593988,-0.19260467727510944
17716,23,11,5655.99,4,4,5,445,Champions,3,United Kingdom,2011-03-17 10:38:00,2011-11-17 12:00:00,2.2532600316007767,0.7694349216902778
13004,12,18,5655.91,5,4,5,545,Champions,3,United Kingdom,2010-12-17 08:20:00,2011-11-28 11:27:00,2.9032708694547233,0.5565410358824893
17049,3,9,5655.03,5,4,5,545,Champions,3,United Kingdom,2011-03-09 08:33:00,2011-12-07 10:48:00,2.7726524418930585,-0.43622912007339165
18118,11,26,5625.08,5,4,5,545,Champions,3,United Kingdom,2010-12-05 12:13:00,2011-11-29 11:32:00,3.2492220470567235,0.6382253927450653
17757,1,30,5593.39,5,4,5,545,Champions,3,United Kingdom,2010-12-02 17:17:00,2011-12-08 15:31:00,4.055999107592242,-0.44684725837425293
12839,3,14,5591.42,5,4,5,545,Champions,3,United Kingdom,2010-12-07 15:48:00,2011-12-07 12:33:00,3.1341792261382837,-0.2852499016643664
12481,23,10,5579.82,4,4,5,445,Champions,3,Germany,2010-12-09 10:13:00,2011-11-17 08:29:00,2.1680990729005383,0.7312141139093855
14688,8,21,5579.1,5,4,5,545,Champions,3,United Kingdom,2010-12-01 09:37:00,2011-12-02 12:26:00,3.1699145271712243,0.3745267484906236
14049,17,4,5578.72,4,3,5,435,Loyal Customers,3,United Kingdom,2011-01-26 11:27:00,2011-11-23 12:20:00,1.5644553085327468,0.24716981371179292
16767,31,11,5575.56,4,4,5,445,Champions,3,United Kingdom,2011-01-27 13:38:00,2011-11-09 09:42:00,2.136576218092918,0.946591561336304
12539,22,4,5568.35,4,3,5,435,Loyal Customers,2,Spain,2011-01-10 09:11:00,2011-11-17 13:30:00,1.4699369734316559,0.4018842278513035
16161,2,19,5533.67,5,4,5,545,Champions,3,United Kingdom,2010-12-06 10:03:00,2011-12-08 12:10:00,3.4994636628040867,-0.3613583171996719
18225,3,12,5504.96,5,4,5,545,Champions,3,United Kingdom,2010-12-09 15:46:00,2011-12-06 13:27:00,2.997305058756102,-0.3456634567503869
16609,15,7,5493.46,4,4,5,445,Champions,3,United Kingdom,2011-04-01 10:11:00,2011-11-24 13:32:00,2.027434940419157,0.34668047220148906
15805,23,17,5488.18,4,4,5,445,Champions,3,United Kingdom,2010-12-10 09:33:00,2011-11-16 16:32:00,2.605871295675565,0.9135660272090508
16985,17,10,5464.12,4,4,5,445,Champions,3,United Kingdom,2010-12-16 10:38:00,2011-11-22 13:33:00,2.2680596619025413,0.5412121744809769
16265,9,9,5447.0,5,4,5,545,Champions,3,United Kingdom,2010-12-10 10:21:00,2011-11-30 16:41:00,2.4048628663077225,0.13099239067208146
18198,4,17,5425.56,5,4,5,545,Champions,3,United Kingdom,2011-01-07 13:39:00,2011-12-05 14:49:00,3.1996392357194923,-0.08501458598916704
12490,5,10,5417.93,5,4,5,545,Champions,3,France,2011-01-14 09:13:00,2011-12-04 16:07:00,2.683702871751256,-0.15832884109062548
17809,16,12,5411.91,4,4,5,445,Champions,3,United Kingdom,2010-12-01 09:41:00,2011-11-23 12:59:00,2.4365032470502066,0.565382808281247
16701,9,13,5398.3,5,4,5,545,Champions,3,United Kingdom,2010-12-13 11:51:00,2011-12-01 11:10:00,2.705065890411323,0.2564293856266749
17719,38,15,5396.04,3,4,5,345,Loyal Customers,3,United Kingdom,2011-03-29 11:29:00,2011-11-02 10:36:00,2.305804397590287,1.1701271853641197
17850,372,34,5391.21,1,4,5,145,At Risk,3,United Kingdom,2010-12-01 08:26:00,2010-12-02 15:27:00,2.151110329097654,2.9006598833828607
16303,26,3,5360.63,4,2,5,425,Potential Loyalists,2,United Kingdom,2011-01-10 14:16:00,2011-11-14 10:49:00,1.1887497127782733,0.4043308507009444
13269,1,15,5343.28,5,4,5,545,Champions,3,United Kingdom,2010-12-05 11:51:00,2011-12-08 14:53:00,3.435838769693719,-0.716503030872011
17730,3,13,5298.48,5,4,5,545,Champions,3,United Kingdom,2011-01-17 14:49:00,2011-12-06 15:43:00,3.0462390865955165,-0.3312364701916987
15150,17,10,5291.33,4,4,5,445,Champions,3,United Kingdom,2011-03-15 14:21:00,2011-11-22 12:52:00,2.2528262402271366,0.5295112092715765
17061,74,11,5232.23,2,4,5,245,At Risk,3,United Kingdom,2011-04-21 13:29:00,2011-09-27 11:24:00,1.7810791086169846,1.463405069733166
18226,44,11,5228.05,3,4,5,345,Loyal Customers,3,United Kingdom,2011-01-06 09:00:00,2011-10-26 13:36:00,1.9758345974409712,1.1392833519978711
12362,3,10,5226.23,5,4,5,545,Champions,3,Belgium,2011-02-17 10:30:00,2011-12-06 15:40:00,2.8215121303765898,-0.4284852269864385
16258,45,5,5203.51,3,3,5,335,Loyal Customers,2,United Kingdom,2011-05-04 14:33:00,2011-10-25 13:30:00,1.3380064280101285,0.8863608410333752
13756,2,14,5189.52,5,4,5,545,Champions,3,United Kingdom,2010-12-07 11:41:00,2011-12-07 16:44:00,3.208711523513345,-0.49478360237407126
16191,3,13,5180.52,5,4,5,545,Champions,3,United Kingdom,2010-12-14 12:38:00,2011-12-07 11:26:00,3.0355657249977286,-0.3394348011631775
15727,17,7,5159.06,4,4,5,445,Champions,3,United Kingdom,2010-12-15 15:47:00,2011-11-23 12:36:00,1.9526688306176436,0.398478211137947
13599,1,21,5149.92,5,4,5,545,Champions,3,United Kingdom,2010-12-08 10:11:00,2011-12-08 16:10:00,3.706521775593151,-0.6081096589318893
17858,6,12,5140.66,5,4,5,545,Champions,3,United Kingdom,2010-12-05 13:08:00,2011-12-04 11:56:00,2.7510745520298787,-0.015834587114718912
15903,10,7,5126.76,5,4,5,545,Champions,3,United Kingdom,2011-02-17 14:04:00,2011-11-30 08:08:00,2.137816503773772,0.08399274774497213
13941,22,5,5112.96,4,3,5,435,Loyal Customers,3,United Kingdom,2010-12-02 10:17:00,2011-11-18 09:43:00,1.594465124297597,0.44055763385894026
15046,9,15,5090.42,5,4,5,545,Champions,3,United Kingdom,2011-01-05 15:30:00,2011-11-30 15:50:00,2.798054353099679,0.286124419656008
16700,9,13,5076.55,5,4,5,545,Champions,3,United Kingdom,2010-12-08 16:34:00,2011-12-01 11:00:00,2.675933557731098,0.23405250809886635
13139,16,7,5064.94,4,4,5,445,Champions,3,United Kingdom,2011-03-25 11:57:00,2011-11-23 13:54:00,1.9657747381872035,0.35553898651533783
12432,43,5,5059.32,3,3,5,335,Loyal Customers,2,Norway,2011-06-20 13:27:00,2011-10-28 11:43:00,1.3416651161988906,0.8479486494334805
17602,2,6,5054.42,5,3,5,535,Loyal Customers,3,United Kingdom,2011-01-19 16:18:00,2011-12-07 13:53:00,2.506575872846767,-0.7959223703613647
15301,51,12,5049.95,3,4,5,345,Loyal Customers,3,United Kingdom,2010-12-06 12:21:00,2011-10-20 09:57:00,1.9766013351958505,1.2489356278575672
17426,8,6,5037.26,5,3,5,535,Loyal Customers,3,United Kingdom,2011-03-02 16:34:00,2011-12-01 18:07:00,2.085295972360322,-0.10071096125990467
15719,33,13,5030.07,4,4,5,445,Champions,3,United Kingdom,2011-01-06 12:31:00,2011-11-07 12:29:00,2.2040933686886826,1.00649838800114
14755,10,11,5010.28,5,4,5,545,Champions,3,United Kingdom,2011-01-09 14:02:00,2011-11-30 11:24:00,2.4938111150732714,0.23072264091705236
14562,4,18,5006.77,5,4,5,545,Champions,3,United Kingdom,2011-02-08 14:45:00,2011-12-06 11:05:00,3.210480886860897,-0.09358376838118215
12444,21,5,5005.46,4,3,5,435,Loyal Customers,3,Norway,2011-06-21 14:00:00,2011-11-18 13:23:00,1.601372185044765,0.4046405543292676
14329,17,7,4975.24,4,4,5,445,Champions,3,United Kingdom,2011-01-14 13:42:00,2011-11-22 15:50:00,1.9354694913227515,0.3852672021471609
15032,256,3,4959.1,1,2,5,125,Lost,2,United Kingdom,2010-12-08 12:57:00,2011-03-28 15:03:00,0.29110755194593896,1.8043896204325018
12437,2,18,4951.41,5,4,5,545,Champions,3,France,2011-01-12 14:13:00,2011-12-08 11:35:00,3.4003443618183233,-0.4214630978517937
12700,8,4,4939.99,5,3,5,535,Loyal Customers,3,France,2011-05-08 16:10:00,2011-12-02 10:47:00,1.7715916903351205,-0.23651842665705483
14709,15,13,4921.04,4,4,5,445,Champions,3,United Kingdom,2010-12-16 13:43:00,2011-11-24 15:41:00,2.481644130089212,0.5206758169576474
15786,46,3,4919.0,3,2,5,325,Need Attention,2,United Kingdom,2011-08-17 13:33:00,2011-10-24 14:13:00,0.9362459427055926,0.7244214994241049
15547,7,14,4910.6,5,4,5,545,Champions,3,United Kingdom,2010-12-12 13:26:00,2011-12-02 12:52:00,2.807847137737303,0.1068827548219693
17133,16,7,4892.24,4,4,5,445,Champions,3,United Kingdom,2011-03-18 13:47:00,2011-11-24 12:27:00,1.9493286303073545,0.34290654317906116
12664,8,9,4881.88,5,4,5,545,Champions,3,Finland,2011-01-21 11:42:00,2011-12-01 17:07:00,2.3931840048710313,0.024315342001867076
12688,114,1,4873.81,2,1,5,215,Hibernating,2,Israel,2011-08-18 08:49:00,2011-08-18 08:49:00,-0.03713699782255743,1.0231543752615853
14292,8,9,4871.93,5,4,5,545,Champions,3,United Kingdom,2011-03-02 08:26:00,2011-12-02 11:50:00,2.392216817226754,0.023572434123532403
17652,25,12,4867.72,4,4,5,445,Champions,3,United Kingdom,2011-03-03 14:05:00,2011-11-14 12:55:00,2.223959197168434,0.7961419658815742
15738,19,16,4812.42,4,4,5,445,Champions,3,United Kingdom,2010-12-02 12:50:00,2011-11-21 08:26:00,2.561507044758769,0.7282757316065666
13013,1,13,4810.94,5,4,5,545,Champions,3,United Kingdom,2010-12-03 12:28:00,2011-12-08 15:01:00,3.2652599435369747,-0.8057961094427206
15298,2,12,4799.9,5,4,5,545,Champions,3,United Kingdom,2010-12-08 13:55:00,2011-12-07 17:17:00,3.0422265705085394,-0.577941540158612
15555,12,16,4794.86,5,4,5,545,Champions,3,United Kingdom,2010-12-05 14:45:00,2011-11-27 16:19:00,2.7243323125149113,0.453855884949675
15187,2,16,4777.18,5,4,5,545,Champions,3,United Kingdom,2011-05-11 13:49:00,2011-12-08 11:56:00,3.2827189337149774,-0.47705293410863475
17365,13,8,4767.36,5,4,5,545,Champions,3,United Kingdom,2011-01-11 12:11:00,2011-11-27 12:13:00,2.1178151305506705,0.2554629218689963
12955,1,11,4757.16,5,4,5,545,Champions,3,United Kingdom,2011-03-17 09:03:00,2011-12-08 16:29:00,3.1204458412869482,-0.8688551876529602
14180,11,25,4748.52,5,4,5,545,Champions,3,United Kingdom,2010-12-02 13:08:00,2011-11-29 10:56:00,3.1347648701341724,0.5621039188950789
15152,10,13,4745.69,5,4,5,545,Champions,3,United Kingdom,2011-06-05 15:36:00,2011-11-30 12:32:00,2.6075760278091518,0.2699324819679422
16722,17,13,4730.81,4,4,5,445,Champions,3,United Kingdom,2010-12-06 12:59:00,2011-11-22 13:28:00,2.4179622689538354,0.5809874939165922
17690,30,15,4726.8,4,4,5,445,Champions,3,United Kingdom,2010-12-01 16:15:00,2011-11-09 15:17:00,2.3307276003093422,0.9763744534039128
12714,9,5,4708.86,5,3,5,535,Loyal Customers,3,France,2011-02-18 10:53:00,2011-11-30 15:43:00,1.8736042176947567,-0.11743314648805087
14135,2,15,4690.31,5,4,5,545,Champions,3,United Kingdom,2010-12-02 10:27:00,2011-12-08 11:38:00,3.219162341279325,-0.506925419038208
14191,2,13,4684.76,5,4,5,545,Champions,3,United Kingdom,2011-05-03 10:30:00,2011-12-08 09:23:00,3.097773722456132,-0.5584349374267448
15291,26,15,4668.3,4,4,5,445,Champions,3,United Kingdom,2010-12-01 09:32:00,2011-11-14 11:02:00,2.377597132680397,0.8842613569289787
14189,2,15,4654.08,5,4,5,545,Champions,3,United Kingdom,2010-12-06 11:42:00,2011-12-07 15:55:00,3.215486324776796,-0.5097490093071441
14390,10,9,4642.57,5,4,5,545,Champions,3,United Kingdom,2010-12-02 11:57:00,2011-11-29 13:49:00,2.2927010568102526,0.13322579699661177
14159,20,11,4630.35,4,4,5,445,Champions,3,United Kingdom,2010-12-12 11:17:00,2011-11-20 12:36:00,2.2094169973831166,0.6119278594788796
14286,24,3,4628.75,4,2,5,425,Potential Loyalists,2,United Kingdom,2011-04-11 08:16:00,2011-11-16 10:34:00,1.1485591592097937,0.30208998120559016
13802,139,3,4599.42,2,2,5,225,Hibernating,2,United Kingdom,2011-02-01 12:03:00,2011-07-24 10:54:00,0.48745237425397053,1.3918989413420866
15093,18,6,4597.02,4,3,5,435,Loyal Customers,3,United Kingdom,2010-12-02 18:25:00,2011-11-21 13:09:00,1.7565071457208252,0.33967404201011897
14004,43,7,4582.64,3,4,5,345,Loyal Customers,2,United Kingdom,2011-02-24 09:28:00,2011-10-27 14:40:00,1.5550662017926358,0.9219597066356878
16931,5,21,4554.87,5,4,5,545,Champions,3,United Kingdom,2010-12-05 11:40:00,2011-12-04 13:15:00,3.2286472947130673,0.04363080645534546
17068,12,21,4552.14,5,4,5,545,Champions,3,United Kingdom,2010-12-06 13:58:00,2011-11-27 13:14:00,2.933006089672234,0.5335653196896981
17613,23,14,4544.55,4,4,5,445,Champions,3,United Kingdom,2011-02-07 11:20:00,2011-11-17 10:51:00,2.3514556050369153,0.7751245181186444
12484,33,6,4527.32,4,3,5,435,Loyal Customers,2,Spain,2011-01-07 14:04:00,2011-11-07 11:37:00,1.5269716622320002,0.7030118590622894
13267,3,19,4521.49,5,4,5,545,Champions,3,United Kingdom,2010-12-08 09:20:00,2011-12-07 11:12:00,3.293804858892339,-0.25254438409760904
15299,67,7,4507.01,3,4,5,345,Loyal Customers,2,United Kingdom,2010-12-02 16:48:00,2011-10-03 14:19:00,1.3808867442577593,1.19186395980042
12524,9,8,4485.72,5,4,5,545,Champions,3,Germany,2011-01-10 10:35:00,2011-11-30 15:31:00,2.217480021783671,0.019988152425167768
17975,15,13,4483.26,4,4,5,445,Champions,3,United Kingdom,2010-12-08 11:38:00,2011-11-24 13:27:00,2.4374767336015,0.4867503351647475
14426,24,10,4481.67,4,4,5,445,Champions,3,United Kingdom,2011-01-31 09:51:00,2011-11-16 12:25:00,2.048609671552467,0.6772893355293393
12627,11,7,4478.53,5,4,5,545,Champions,3,Germany,2011-07-22 13:59:00,2011-11-29 12:07:00,2.040495834873634,0.08992988468374061
17364,1,11,4462.68,5,4,5,545,Champions,3,United Kingdom,2011-01-12 16:57:00,2011-12-09 09:00:00,3.09015322756468,-0.8921232903037492
16984,88,2,4459.52,2,1,5,215,Hibernating,2,United Kingdom,2011-08-01 17:37:00,2011-09-12 13:43:00,0.38554451724226824,0.9834306210208634
13069,1,24,4431.44,5,4,5,545,Champions,3,United Kingdom,2010-12-05 11:02:00,2011-12-09 08:39:00,3.7509631270131325,-0.6139235027100813
14085,2,18,4421.29,5,4,5,545,Champions,3,United Kingdom,2010-12-06 12:39:00,2011-12-07 13:46:00,3.346662050609601,-0.46269709433648537
15955,24,14,4416.26,4,4,5,445,Champions,3,United Kingdom,2010-12-02 11:22:00,2011-11-15 14:15:00,2.322287019711489,0.7905761903145024
16626,1,17,4413.1,5,4,5,545,Champions,3,United Kingdom,2011-03-18 12:27:00,2011-12-09 11:56:00,3.4517466534818246,-0.7410928836652343
15874,64,7,4405.88,3,4,5,345,Loyal Customers,2,United Kingdom,2011-02-28 13:28:00,2011-10-07 12:31:00,1.3873646121006364,1.1549971167086204
14534,3,18,4397.3,5,4,5,545,Champions,3,United Kingdom,2011-01-25 12:33:00,2011-12-07 12:19:00,3.2341888764274853,-0.28230621452369475
12712,29,13,4396.13,4,4,5,445,Champions,3,Germany,2010-12-03 14:30:00,2011-11-11 08:19:00,2.188045870052428,0.8781017149572339
13505,73,4,4393.63,2,3,5,235,At Risk,2,Switzerland,2011-04-21 12:07:00,2011-09-28 11:56:00,0.9112201465520381,1.0564050651482058
12752,81,1,4366.78,2,1,5,215,Hibernating,2,Norway,2011-09-19 13:32:00,2011-09-19 13:32:00,0.039984916331476994,0.7687498958633089
16945,22,19,4345.5,4,4,5,445,Champions,3,United Kingdom,2010-12-16 17:49:00,2011-11-18 11:39:00,2.6067939185324653,0.8418802564660393
14016,162,4,4341.21,2,3,5,235,At Risk,2,EIRE,2010-12-17 14:21:00,2011-07-01 11:29:00,0.6038721905008891,1.5526443790365767
14800,48,12,4331.79,3,4,5,345,Loyal Customers,3,United Kingdom,2010-12-05 11:10:00,2011-10-23 12:46:00,1.9265822532365102,1.155408917151545
17567,7,8,4331.48,5,4,5,545,Champions,3,United Kingdom,2010-12-02 15:18:00,2011-12-02 15:48:00,2.2861335995880747,-0.1342110739514391
18251,87,1,4314.72,2,1,5,215,Hibernating,2,United Kingdom,2011-09-13 15:03:00,2011-09-13 15:03:00,0.007323689412265457,0.8091498414754948
12347,2,7,4310.0,5,4,5,545,Champions,3,Iceland,2010-12-07 14:57:00,2011-12-07 15:52:00,2.551874483596183,-0.8028584563961437
